0,0,0,20.700816468659774,1.8555555555555554
1,1,0,1.771392898141679,-0.36113636363636364
1,1,0,14.354198141420675,-2.4360975609756097
0,1,1,1.461271772295559,0.05903225806451613
0,1,0,0.9633288241661763,-0.2189285714285714
2,0,0,16.23488469219471,1.1788235294117648
0,1,0,19.951906523263474,-4.340000000000001
0,1,0,17.49954548563841,-1.4043661971830987
0,0,0,22.852663242693417,1.8588888888888893
0,0,0,17.05336715804891,1.0910869565217391
0,1,1,24.765998055210698,0.25718309859154936
1,0,1,0.8872305405825728,0.03698924731182795
1,0,1,0.897391260727411,-0.043142857142857136
0,2,1,20.91492186449684,-0.10861702127659562
1,1,0,11.638546335452256,-1.5944444444444446
0,1,1,1.1418838669565767,-0.07987804878048782
0,0,1,16.945559402243592,0.9448113207547171
1,0,0,12.091056175112126,-1.486865671641791
0,0,0,1.2050155600655124,-0.155
1,0,0,1.8474062125817687,0.576
1,0,0,18.111262110476318,-1.558125
0,2,0,12.475902558131816,2.0044
0,0,0,17.379001524828748,0.716
0,0,0,24.65071043191564,-1.9564705882352942
0,1,0,3.4852048492031416,0.0025000000000000478
1,2,0,8.818076088623975,0.9539999999999998
0,1,0,21.199154766403243,4.5609090909090915
0,1,1,10.365115118267166,1.0439583333333335
0,1,0,0.31099868392952357,-0.08523809523809522
0,0,1,0.5992809357888836,-0.04059999999999999
0,0,0,11.484450659492733,-0.7446268656716419
0,0,0,12.018205418794446,1.8542592592592595
1,1,1,14.817909798808744,0.002650602409638573
1,1,0,22.074593631920454,-0.9587500000000001
1,1,1,0.5993065751240515,-0.12379310344827589
1,1,0,2.2463028609717517,0.5655555555555556
0,1,1,1.1196506771707366,-0.2258333333333333
0,2,0,28.180342348681442,1.6686666666666667
0,0,1,1.5061451840893545,0.029866666666666698
0,0,0,3.5933394280109363,-0.15342857142857141
0,1,1,6.9994260171217615,1.1926190476190477
0,1,0,15.8512076958403,1.1925
0,0,1,2.74670995665009,-0.27121951219512197
0,1,1,0.5579829992346024,0.003518518518518515
0,0,0,22.652626151365304,-2.037551020408163
0,3,0,19.432850323007333,-1.3471621621621621
1,2,0,0.7868850933904273,0.0017543859649122744
0,2,0,17.732231259773535,-0.969126213592233
0,1,0,0.6941237931642211,-0.21192307692307694
0,2,0,25.398955597951193,-1.4891044776119402
0,2,0,14.748264968103754,-1.9568627450980391
1,0,0,21.738284384927894,1.9979999999999998
1,0,0,6.37693238578649,0.0022727272727273455
0,0,1,3.275778910591248,0.02872727272727274
1,0,0,14.934495697050053,2.2779545454545453
0,1,0,24.242856478261054,-0.7500000000000002
1,0,0,28.76514744513632,-1.4462318840579718
1,0,1,1.4149641883528314,0.22088888888888888
1,1,0,23.49700177443448,1.165232558139535
0,1,0,30.80391385030045,-1.9566666666666666
0,1,0,7.315019323793751,0.5015740740740742
2,1,0,2.232403064615925,-0.09029411764705879
